Id_Institución ;Nombre abreviado ;Nombre completo;web;FONASA;NO FONASA;TOTAL ;Comunicaciòn en soporte electrònico (pàgina web);existencia de servicio de salud para adolescente s/n
5012;GREMEDA IAMPP;GREMEDA IAMPP;www.gremeda.com.uy;22143;3547;25690;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
5163;CAAMEPA IAMPP;CAAMEPA IAMPP;www.caamepa.com.uy;32218;2847;35065;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
5315;CRAMI IAMPP;CRAMI IAMPP;www.crami.com.uy;34942;3981;38923;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
5517;COMECA IAMPP;Corporacion Medica de Canelones IAMPP;www.comeca.com.uy;45981;5321;51302;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
5810;CAMCEL;Cooperativa Asistencial Medica de Cerro Largo;www.camcel.com.uy;38796;3995;42791;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6012;CAMEC;Cooperativa Asistencial Medica del Este de Colonia;www.camec.com.uy;41953;3627;45580;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6062;CAMOC IAMPP;Centro De Asistencia Medica del Oeste De Colonia IAMPP;www.camoc.com.uy;19587;1614;21201;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6416;CAMEDUR IAMPP;Centro De Asitencia Medica de Durazno IAMPP;www.camedur.com.uy;30414;2438;32852;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6517;COMEFLO IAMPP;COMEFLO IAMPP;www.comeflo.com.uy;11537;1624;13161;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6618;COMEF IAMPP;Cooperativa Medica de Florida IAMPP ;www.comef.com.uy;26867;2334;29201;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6769;CAMDEL IAMPP;Centro De Asitencia Medica de Lavalleja IAMPP;www.camdel.com.uy;25917;2955;28872;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6860;AMDM IAMPP;Asistencial Medica Departamental de Maldonado IAMPP;www.asistencial.com.uy;79029;12304;91333;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
6985;CRAME IAMPP;CRAME IAMPP;www.semm-mautone.com.uy;47919;4480;52399;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
7062;COMEPA;Corporacion Medica de Paysandu;www.comepa.com.uy;58476;4480;62956;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
7214;AMEDRIN;Asistencia Medica de Rio Negro Cooperativa Medica;www.amedrin.com.uy;8692;1464;10156;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
7264;CAMY;Cooperativa de Asistencia Medica de Young;www.camy.com.uy;7103;442;7545;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
7466;CASMER IAMPP;Centro Asistencial Medica de Rivera IAMPP;www.casmer.com.uy;35658;3363;39021;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
7553;COMERI;Cooperativa Medica de Rivera ;www.comeri.com.uy;19836;1799;21635;Contiene nombre, telefono, horarios de atencion, cartelera de servicios,  nomina de profesionales, director tecnico. 
7618;COMERO IAMPP;Colectivo Medico Rochese IAMPP;www.comero.com.uy;37237;5136;42373;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
7719;SMQS;Sociedad Medico Quirurgica de Salto;www.smqs.com.uy;58626;6030;64656;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
7810;AMSJ IAMPP;Asociacion Medica de San Jose IAMPP;www.amsj.com.uy;45791;4339;50130;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
8012;CAMS IAMPP;Centro Asistencial Medico de Soriano IAMPP;www.camsor.com.uy;37741;2621;40362;Contiene nombre, telefono, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico y precios de tasas moderadoras. No contiene Derechos de los usuarios.
8163;COMTA IAMPP;Corporacion Medica de Tacuarembo IAMPP;www.comta.com.uy;30691;2782;33473;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
8264;IAC;Instituto Asistencial Colectivo ;www.iac.com.uy;17611;1982;19593;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. Precios de tasas moderadoras y Derechos de los usuarios.
9000;ASSE;Administracion de Servicios de Salud del Estado;www.asse.com.uy;573971;904545;1478516;Contiene nombre, telefono, horarios de atencion, forma de acceso a los servicios, director tecnico y Derechos de los usuarios. No contiene nomina de profesionales.
9502;SUMMUM ;Summum Medicina Privada S.A..;www.summum.com.uy;15212;5579;20791;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. No contiene Derechos de los usuarios.
9508;MP ;Medicina Personalizada ;www.mp.com.uy;22934;8650;31584;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales. No contiene director tecnico y Derechos de los usuarios.
9516;BLUE CROSS & BLUE SHIELD ;Blue Cross & Blue Shield;www.bcbsu.com.uy;14912;9645;24557;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales. No contiene director tecnico y Derechos de los usuarios.
9518;SEGURO AMERICANO ;Sanatorio Americano S.A..;www.seguroamericano.com.uy;9032;5173;14205;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales. No contiene director tecnico y Derechos de los usuarios.
9526;MEDICARE ;Copamhi Asociacion Civil ;www.medicare.com.uy;851;1189;2040;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. No contiene Derechos de los usuarios.
9532;HOSPITAL BRITANICO ;La Sociedad Hospital Britanico en el Uruguay;www.hospitalbritanico.com.uy;27236;15505;42741;Contiene nombre, telefono, horarios de atencion, cartelera de servicios, formas de acceso a los servicios, nomina de profesionales, director tecnico. No contiene Derechos de los usuarios.
